POLY_ID,CMP_ID,POLY_RATING,CMP,PERCENT,CMP_CLASS,CLIMATE_POINTS,CLIMATE_CLASS,PROVINCE,SOIL_CODE,SOIL_NAME,SOIL_POINTS,SOIL_CLASS,LANDSCAPE_POINTS,LANDSCAPE_CLASS
BCC0115000240,BC50002401,6WTV(10),1,100,6,82,1,BC,COV,~~~~~,13,6,80,1
BCC0115000241,BC50002411,5MPV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,80,1
BCC0115000243,BC50002431,6W(10),1,100,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000244,BC50002441,7WV(7) - 4V(3),1,70,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000244,BC50002442,7WV(7) - 4V(3),2,30,4,78,2,BC,NCH,~~~~~,31,4,100,1
BCC0115000245,BC50002451,7VM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,94,1
BCC0115000246,BC50002461,6V(8) - 7WV(2),1,80,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000246,BC50002462,6V(8) - 7WV(2),2,20,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000247,BC50002471,7VM(10),1,100,7,81,1,BC,TWW,~~~~~,0,7,100,1
BCC0115000250,BC50002501,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000251,BC50002511,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000252,BC50002521,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000253,BC50002531,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,100,1
BCC0115000254,BC50002541,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000255,BC50002551,5MPV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,80,1
BCC0115000256,BC50002561,6MTV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,69,2
BCC0115000257,BC50002571,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000257,BC50002572,3W(7) - 6WV(3),2,30,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000259,BC50002591,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000260,BC50002601,7WV(10),1,70,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000260,BC50002602,7WV(10),2,30,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000261,BC50002611,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000262,BC50002621,3V(6) - 6MV(4),1,60,3,82,1,BC,PDV,~~~~~,52,3,90,1
BCC0115000262,BC50002622,3V(6) - 6MV(4),2,40,6,82,1,BC,CUB,~~~~~,19,6,85,1
BCC0115000263,BC50002631,6MVT(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,42,4
BCC0115000264,BC50002641,7WV(7) - 4VW(3),1,70,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000264,BC50002642,7WV(7) - 4VW(3),2,30,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000265,BC50002651,7WV(6) - 4VW(4),1,40,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000265,BC50002652,7WV(6) - 4VW(4),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000265,BC50002653,7WV(6) - 4VW(4),3,20,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000266,BC50002661,6V(7) - 7WV(3),1,70,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000266,BC50002662,6V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000267,BC50002671,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000268,BC50002681,6WV(6) - 3W(4),1,60,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000268,BC50002682,6WV(6) - 3W(4),2,40,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000269,BC50002691,7WV(10),1,100,7,81,1,BC,SCT,~~~~~,6,7,100,1
BCC0115000271,BC50002711,7W(10),1,60,7,78,2,BC,GNV,~~~~~,4,7,100,1
BCC0115000271,BC50002712,7W(10),2,40,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000272,BC50002721,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000273,BC50002731,6WV(10),1,60,6,81,1,BC,KTT,d~~~~,10,6,100,1
BCC0115000273,BC50002732,6WV(10),2,40,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000274,BC50002741,4VW(10),1,100,4,78,2,BC,FDD,~~~~~,30,4,100,1
BCC0115000275,BC50002751,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,85,1
BCC0115000276,BC50002761,7WV(10),1,60,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000276,BC50002762,7WV(10),2,40,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000277,BC50002771,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000279,BC50002791,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,94,1
BCC0115000280,BC50002801,5VT(10),1,70,7,67,2,BC,CNL,~~~~~,0,7,58,3
BCC0115000280,BC50002802,5VT(10),2,30,2,67,2,BC,LZE,~~~~~,77,2,69,2
BCC0115000281,BC50002811,4MV(10),1,100,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000282,BC50002821,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000283,BC50002831,7W(10),1,100,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000285,BC50002851,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000286,BC50002861,4V(6) - 6MV(4),1,60,4,82,1,BC,ABF,~~~~~,38,4,94,1
BCC0115000286,BC50002862,4V(6) - 6MV(4),2,40,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000287,BC50002871,4MV(10),1,100,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000289,BC50002891,7WV(10),1,70,7,82,1,BC,LHM,~~~~~,4,7,100,1
BCC0115000289,BC50002892,7WV(10),2,30,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000290,BC50002901,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000291,BC50002911,7VPT(10),1,40,7,49,3,BC,STH,~~~~~,0,7,5,7
BCC0115000291,BC50002912,7VPT(10),2,30,7,49,3,BC,BWL,~~~~~,2,7,5,7
BCC0115000291,BC50002913,7VPT(10),3,30,7,49,3,BC,CNL,~~~~~,0,7,13,6
BCC0115000292,BC50002921,3WV(10),1,60,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000292,BC50002922,3WV(10),2,40,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000293,BC50002931,3VM(6) - 6V(4),1,60,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000293,BC50002932,3VM(6) - 6V(4),2,40,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000294,BC50002941,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000295,BC50002951,7V(8) - 7WV(2),1,50,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000295,BC50002952,7V(8) - 7WV(2),2,30,7,78,2,BC,BOS,~~~~~,0,7,94,1
BCC0115000295,BC50002953,7V(8) - 7WV(2),3,20,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000296,BC50002961,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000297,BC50002971,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,100,1
BCC0115000299,BC50002991,5VM(10),1,60,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000299,BC50002992,5VM(10),2,40,4,78,2,BC,DFH,~~~~~,32,4,100,1
BCC0115000300,BC50003001,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000301,BC50003011,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000302,BC50003021,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000305,BC50003051,3WV(10),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000305,BC50003052,3WV(10),2,30,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000306,BC50003061,3VT(7) - 4VT(3),1,50,3,82,1,BC,LXT,~~~~~,55,3,50,3
BCC0115000306,BC50003062,3VT(7) - 4VT(3),2,30,4,82,1,BC,ABF,~~~~~,38,4,50,3
BCC0115000306,BC50003063,3VT(7) - 4VT(3),3,20,3,82,1,BC,MBH,~~~~~,53,3,73,2
BCC0115000307,BC50003071,5W(10),1,100,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000308,BC50003081,7WV(10),1,70,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000308,BC50003082,7WV(10),2,30,7,82,1,BC,RSS,d~~~~,7,7,100,1
BCC0115000310,BC50003101,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000311,BC50003111,7VM(10),1,60,7,81,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000311,BC50003112,7VM(10),2,40,7,81,1,BC,CAI,~~~~~,0,7,88,1
BCC0115000312,BC50003121,7WV(10),1,70,7,82,1,BC,LHM,d~~~~,6,7,100,1
BCC0115000312,BC50003122,7WV(10),2,30,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000314,BC50003141,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000315,BC50003151,6VT(10),1,100,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000316,BC50003161,7WV(10),1,100,7,78,2,BC,LHM,d~~~~,6,7,100,1
BCC0115000317,BC50003171,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000318,BC50003181,6WTV(7) - 7VT(3),1,40,6,82,1,BC,HRO,~~~~~,12,6,50,3
BCC0115000318,BC50003182,6WTV(7) - 7VT(3),2,30,7,82,1,BC,SMR,~~~~~,0,7,16,6
BCC0115000318,BC50003183,6WTV(7) - 7VT(3),3,30,6,82,1,BC,COV,~~~~~,13,6,73,2
BCC0115000319,BC50003191,5VT(10),1,60,6,78,2,BC,WHC,~~~~~,14,6,80,1
BCC0115000319,BC50003192,5VT(10),2,40,4,78,2,BC,NCH,~~~~~,31,4,80,1
BCC0115000320,BC50003201,7VPM(10),1,100,7,67,2,BC,ISR,~~~~~,0,7,75,2
BCC0115000321,BC50003211,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000322,BC50003221,7WV(10),1,100,7,78,2,BC,RSS,~~~~~,0,7,100,1
BCC0115000324,BC50003241,3WV(10),1,50,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000324,BC50003242,3WV(10),2,30,3,78,2,BC,LKM,~~~~~,52,3,100,1
BCC0115000324,BC50003243,3WV(10),3,20,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000325,BC50003251,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000326,BC50003261,6V(10),1,100,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000327,BC50003271,6WV(10),1,60,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000327,BC50003272,6WV(10),2,40,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000328,BC50003281,7VT(10),1,50,7,49,3,BC,GDE,~~~~~,0,7,22,5
BCC0115000328,BC50003282,7VT(10),2,30,7,49,3,BC,WHN,~~~~~,0,7,22,5
BCC0115000328,BC50003283,7VT(10),3,20,7,49,3,BC,SYS,~~~~~,0,7,5,7
BCC0115000329,BC50003291,3TV(10),1,100,3,82,1,BC,PDV,~~~~~,52,3,50,3
BCC0115000330,BC50003301,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000331,BC50003311,6V(7) - 7WV(3),1,70,6,78,2,BC,WHC,~~~~~,14,6,94,1
BCC0115000331,BC50003312,6V(7) - 7WV(3),2,30,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000332,BC50003321,6TV(10),1,100,6,82,1,BC,PDV,~~~~~,52,3,16,6
BCC0115000333,BC50003331,7VPW(10),1,100,7,82,1,BC,LHM,~~~~~,4,7,80,1
BCC0115000334,BC50003341,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000335,BC50003351,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000336,BC50003361,7V(10),1,100,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000337,BC50003371,7WV(10),1,70,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000337,BC50003372,7WV(10),2,30,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000338,BC50003381,3VM(10),1,100,3,78,2,BC,SUH,~~~~~,45,3,100,1
BCC0115000339,BC50003391,7VM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,88,1
BCC0115000340,BC50003401,5VM(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,100,1
BCC0115000340,BC50003402,5VM(10),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000341,BC50003411,6TMV(7) - 7VPT(3),1,70,6,67,2,BC,CHA,~~~~~,33,4,18,6
BCC0115000341,BC50003412,6TMV(7) - 7VPT(3),2,30,7,67,2,BC,ISR,~~~~~,0,7,58,3
BCC0115000342,BC50003421,5V(7) - 7WV(3),1,70,5,82,1,BC,NCH,~~~~~,26,5,100,1
BCC0115000342,BC50003422,5V(7) - 7WV(3),2,30,7,82,1,BC,SCT,~~~~~,5,7,100,1
BCC0115000343,BC50003431,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000344,BC50003441,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000345,BC50003451,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000346,BC50003461,7WV(10),1,70,7,82,1,BC,RSS,d~~~~,7,7,100,1
BCC0115000346,BC50003462,7WV(10),2,30,7,82,1,BC,JUD,d~~~~,1,7,100,1
BCC0115000347,BC50003471,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000348,BC50003481,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,90,1
BCC0115000350,BC50003501,6WV(10),1,100,6,78,2,BC,HRO,~~~~~,11,6,100,1
BCC0115000351,BC50003511,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000353,BC50003531,5W(10),1,100,5,81,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000354,BC50003541,6MPV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,75,2
BCC0115000355,BC50003551,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,100,1
BCC0115000356,BC50003561,7VW(10),1,100,7,82,1,BC,LHM,~~~~~,4,7,100,1
BCC0115000357,BC50003571,3V(10),1,100,3,82,1,BC,MBH,~~~~~,53,3,100,1
BCC0115000358,BC50003581,5VM(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000358,BC50003582,5VM(10),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000359,BC50003591,5VTM(10),1,70,5,78,2,BC,CUB,~~~~~,23,5,73,2
BCC0115000359,BC50003592,5VTM(10),2,30,4,78,2,BC,NCH,~~~~~,31,4,73,2
BCC0115000360,BC50003601,3W(6) - 6W(4),1,60,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000360,BC50003602,3W(6) - 6W(4),2,40,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000361,BC50003611,7VM(6) - 7WN(4),1,60,7,81,1,BC,TWW,~~~~~,0,7,90,1
BCC0115000361,BC50003612,7VM(6) - 7WN(4),2,40,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000362,BC50003621,3VT(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,80,1
BCC0115000364,BC50003641,5VM(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000364,BC50003642,5VM(10),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000365,BC50003651,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000366,BC50003661,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000368,BC50003681,7TVM(10),1,80,7,82,1,BC,CUB,~~~~~,19,6,8,7
BCC0115000368,BC50003682,7TVM(10),2,20,7,82,1,BC,PDV,~~~~~,52,3,8,7
BCC0115000369,BC50003691,7WV(10),1,60,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000369,BC50003692,7WV(10),2,40,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000371,BC50003711,7VM(8) - 6W(2),1,80,7,67,2,BC,ISR,~~~~~,0,7,100,1
BCC0115000371,BC50003712,7VM(8) - 6W(2),2,20,6,67,2,BC,ELK,d~~~~,17,6,94,1
BCC0115000373,BC50003731,6WV(10),1,80,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000373,BC50003732,6WV(10),2,20,6,78,2,BC,PST,d~~~~,16,6,100,1
BCC0115000374,BC50003741,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000374,BC50003742,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000375,BC50003751,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000378,BC50003781,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000379,BC50003791,7W(10),1,100,7,78,2,BC,GBS,~~~~~,2,7,100,1
BCC0115000380,BC50003801,4VMT(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,50,3
BCC0115000380,BC50003802,4VMT(10),2,40,5,82,1,BC,PDV,~~~~~,52,3,26,5
BCC0115000381,BC50003811,7VM(10),1,100,7,81,1,BC,TWW,~~~~~,0,7,100,1
BCC0115000382,BC50003821,4VW(10),1,100,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000383,BC50003831,3W(7) - 6WV(3),1,70,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000383,BC50003832,3W(7) - 6WV(3),2,30,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000384,BC50003841,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000385,BC50003851,4VW(10),1,100,4,82,1,BC,DFH,~~~~~,30,4,94,1
BCC0115000386,BC50003861,6WV(10),1,60,6,81,1,BC,KTT,d~~~~,10,6,100,1
BCC0115000386,BC50003862,6WV(10),2,40,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000387,BC50003871,3VW(10),1,60,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000387,BC50003872,3VW(10),2,40,3,78,2,BC,LKM,~~~~~,52,3,100,1
BCC0115000388,BC50003881,7W(10),1,60,7,82,1,BC,GNV,~~~~~,5,7,100,1
BCC0115000388,BC50003882,7W(10),2,40,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000389,BC50003891,4V(6) - 7WV(4),1,60,4,78,2,BC,NCH,~~~~~,31,4,100,1
BCC0115000389,BC50003892,4V(6) - 7WV(4),2,40,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000390,BC50003901,3W(8) - 6WV(2),1,80,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000390,BC50003902,3W(8) - 6WV(2),2,20,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000393,BC50003931,6WV(10),1,100,6,81,1,BC,KTT,d~~~~,10,6,100,1
BCC0115000394,BC50003941,7VM(10),1,100,7,82,1,BC,BOS,~~~~~,0,7,94,1
BCC0115000395,BC50003951,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000397,BC50003971,7TMV(10),1,70,7,82,1,BC,CUB,~~~~~,19,6,8,7
BCC0115000397,BC50003972,7TMV(10),2,30,7,82,1,BC,NCH,~~~~~,29,5,8,7
BCC0115000398,BC50003981,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000400,BC50004001,4V(10),1,60,4,82,1,BC,ABF,~~~~~,38,4,100,1
BCC0115000400,BC50004002,4V(10),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000401,BC50004011,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000402,BC50004021,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000404,BC50004041,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000405,BC50004051,6WV(10),1,100,6,78,2,BC,VDD,d~~~~,14,6,100,1
BCC0115000406,BC50004061,7V(10),1,100,7,81,1,BC,SMR,~~~~~,0,7,100,1
BCC0115000407,BC50004071,4V(6) - 7WV(4),1,60,4,78,2,BC,NCH,~~~~~,31,4,100,1
BCC0115000407,BC50004072,4V(6) - 7WV(4),2,40,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000409,BC50004091,4VT(10),1,60,4,82,1,BC,SUH,~~~~~,40,4,80,1
BCC0115000409,BC50004092,4VT(10),2,40,5,82,1,BC,NCH,~~~~~,29,5,80,1
BCC0115000410,BC50004101,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000411,BC50004111,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,100,1
BCC0115000412,BC50004121,5MV(10),1,100,5,81,1,BC,SUH,~~~~~,25,5,100,1
BCC0115000413,BC50004131,6WV(10),1,100,6,78,2,BC,VDD,dsv~~,14,6,100,1
BCC0115000414,BC50004141,7WV(10),1,100,7,78,2,BC,RSS,~~~~~,0,7,100,1
BCC0115000415,BC50004151,6MV(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,94,1
BCC0115000416,BC50004161,7VW(10),1,100,7,82,1,BC,CKS,d~~~~,2,7,100,1
BCC0115000418,BC50004181,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,7,7
BCC0115000419,BC50004191,7WV(10),1,60,7,78,2,BC,GBS,~~~~~,2,7,100,1
BCC0115000419,BC50004192,7WV(10),2,40,7,78,2,BC,LUB,~~~~~,1,7,100,1
BCC0115000420,BC50004201,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000421,BC50004211,7WV(10),1,100,7,78,2,BC,SCT,~~~~~,5,7,100,1
BCC0115000422,BC50004221,7WV(6) - 6V(4),1,60,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000422,BC50004222,7WV(6) - 6V(4),2,40,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000423,BC50004231,NR(10),1,100,NR,82,1,BC,$GP,~~~~~,,NotRated,8,7
BCC0115000424,BC50004241,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,94,1
BCC0115000425,BC50004251,5MV(10),1,100,5,78,2,BC,CUB,~~~~~,23,5,100,1
BCC0115000426,BC50004261,7WV(10),1,100,7,78,2,BC,ANS,pd~~~,6,7,100,1
BCC0115000428,BC50004281,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000429,BC50004291,5VM(10),1,60,6,82,1,BC,CUB,~~~~~,19,6,80,1
BCC0115000429,BC50004292,5VM(10),2,40,4,82,1,BC,ABF,~~~~~,38,4,100,1
BCC0115000430,BC50004301,5VW(10),1,70,6,82,1,BC,CGL,~~~~~,16,6,100,1
BCC0115000430,BC50004302,5VW(10),2,30,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000432,BC50004321,7WV(7) - 6V(3),1,70,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000432,BC50004322,7WV(7) - 6V(3),2,30,6,78,2,BC,WHC,~~~~~,14,6,100,1
BCC0115000433,BC50004331,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000434,BC50004341,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000436,BC50004361,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000438,BC50004381,7WV(10),1,100,7,78,2,BC,LUB,~~~~~,1,7,100,1
BCC0115000440,BC50004401,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
BCC0115000441,BC50004411,6MVT(10),1,100,6,82,1,BC,CUB,~~~~~,19,6,26,5
BCC0115000442,BC50004421,6WV(10),1,100,6,78,2,BC,BFL,d~~~~,14,6,100,1
BCC0115000444,BC50004441,7W(10),1,100,7,78,2,BC,JUD,~~~~~,1,7,100,1
BCC0115000445,BC50004451,6WV(10),1,100,6,82,1,BC,COV,d~~~~,13,6,100,1
BCC0115000446,BC50004461,7VW(6) - 4VW(4),1,60,7,82,1,BC,LHM,~~~~~,4,7,100,1
BCC0115000446,BC50004462,7VW(6) - 4VW(4),2,40,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000447,BC50004471,6VW(10),1,100,6,82,1,BC,CGL,~~~~~,16,6,100,1
BCC0115000448,BC50004481,4MV(7) - 5W(3),1,70,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000448,BC50004482,4MV(7) - 5W(3),2,30,5,82,1,BC,HRO,d~~~~,22,5,100,1
BCC0115000449,BC50004491,4VW(6) - 7VW(4),1,60,4,78,2,BC,DFH,~~~~~,32,4,100,1
BCC0115000449,BC50004492,4VW(6) - 7VW(4),2,40,7,78,2,BC,LHM,~~~~~,4,7,100,1
BCC0115000451,BC50004511,5V(10),1,60,6,78,2,BC,WHC,~~~~~,14,6,90,1
BCC0115000451,BC50004512,5V(10),2,40,4,78,2,BC,NCH,~~~~~,31,4,80,1
BCC0115000452,BC50004521,7WV(10),1,100,7,78,2,BC,SCT,d~~~~,5,7,100,1
BCC0115000454,BC50004541,7WV(10),1,70,7,81,1,BC,DLT,sad~~,0,7,100,1
BCC0115000454,BC50004542,7WV(10),2,30,6,81,1,BC,LDR,d~~~~,16,6,100,1
BCC0115000455,BC50004551,4VW(10),1,100,4,82,1,BC,DFH,~~~~~,30,4,100,1
BCC0115000456,BC50004561,7W(10),1,100,7,82,1,BC,JUD,~~~~~,1,7,100,1
BCC0115000457,BC50004571,3V(10),1,100,3,78,2,BC,KNY,~~~~~,51,3,100,1
BCC0115000459,BC50004591,7WV(10),1,70,7,82,1,BC,GNV,~~~~~,5,7,100,1
BCC0115000459,BC50004592,7WV(10),2,30,7,82,1,BC,LUB,~~~~~,1,7,100,1
BCC0115000460,BC50004601,7VM(7) - 7WN(3),1,70,7,81,1,BC,TWW,~~~~~,0,7,87,1
BCC0115000460,BC50004602,7VM(7) - 7WN(3),2,30,7,81,1,BC,SVW,sad~~,9,7,100,1
BCC0115000461,BC50004611,3WV(10),1,100,3,78,2,BC,BTS,~~~~~,50,3,100,1
BCC0115000462,BC50004621,4MV(10),1,100,4,82,1,BC,SUH,~~~~~,34,4,100,1
BCC0115000464,BC50004641,3W(10),1,100,3,78,2,BC,VYE,~~~~~,54,3,100,1
